"country"	"country_code"	"1740-1745"	"1745-1750"	"1750-1755"	"1755-1760"	"1760-1765"	"1765-1770"	"1770-1775"	"1775-1780"	"1780-1785"	"1785-1790"	"1790-1795"	"1795-1800"	"1800-1805"	"1805-1810"	"1810-1815"	"1815-1820"	"1820-1825"	"1825-1830"	"1830-1835"	"1835-1840"	"1840-1845"	"1845-1850"	"1850-1855"	"1855-1860"	"1860-1865"	"1865-1870"	"1870-1875"	"1875-1880"	"1880-1885"	"1885-1890"	"1890-1895"	"1895-1900"	"1900-1905"	"1905-1910"	"1910-1915"	"1915-1920"	"1920-1925"	"1925-1930"	"1930-1935"	"1935-1940"	"1940-1945"	"1945-1950"	"Source"
"UK, England Local Governments [2001 census]: Trafford"	826100041																																								1.75358444	1.899555361	2.302667109	
"UK, England Local Governments [2001 census]: Wigan"	826100042																																								1.916712516	2.076262455	2.516873877	
"UK, England Local Governments [2001 census]: Knowsley"	826100043																																								2.020789899	2.189003391	2.653539988	
"UK, England Local Governments [2001 census]: Liverpool"	826100044																																								1.836136104	1.988978746	2.411067365	
"UK, England Local Governments [2001 census]: St. Helens"	826100045																																								1.788514377	1.937392917	2.348534315	
"UK, England Local Governments [2001 census]: Sefton"	826100046																																								1.74740116	1.892857376	2.29454772	
"UK, England Local Governments [2001 census]: Wirral"	826100047																																								1.883766611	2.040574086	2.473611945	
"UK, England Local Governments [2001 census]: Barnsley"	826100048																																								1.845140939	1.998733156	2.422891795	
"UK, England Local Governments [2001 census]: Doncaster"	826100049																																								1.892625322	2.050170208	2.485244497	
"UK, England Local Governments [2001 census]: Rotherham"	826100050																																								1.878989537	2.03539936	2.467339072	
"UK, England Local Governments [2001 census]: Sheffield"	826100051																																								1.518713595	1.645133525	1.994253464	
"UK, England Local Governments [2001 census]: Gateshead"	826100052																																								1.771731817	1.919213352	2.326496796	
"UK, England Local Governments [2001 census]: Newcastle upon Tyne"	826100053																																								1.639911292	1.776419894	2.153400605	
"UK, England Local Governments [2001 census]: North Tyneside"	826100054																																								1.771800718	1.919287989	2.326587272	
"UK, England Local Governments [2001 census]: South Tyneside"	826100055																																								1.720576424	1.863799709	2.259323617	
"UK, England Local Governments [2001 census]: Sunderland"	826100056																																								1.875733596	2.031872391	2.463063631	
"UK, England Local Governments [2001 census]: Birmingham"	826100057																																								2.050240405	2.2209054	2.692212042	
"UK, England Local Governments [2001 census]: Coventry"	826100058																																								1.92095207	2.080854916	2.522440921	
"UK, England Local Governments [2001 census]: Dudley"	826100059																																								1.769288435	1.916566579	2.323288342	
"UK, England Local Governments [2001 census]: Sandwell"	826100060																																								1.912541792	2.071744554	2.511397216	
"UK, England Local Governments [2001 census]: Solihull"	826100061																																								1.626452523	1.761840798	2.135727624	
"UK, England Local Governments [2001 census]: Walsall"	826100062																																								1.83947782	1.99259863	2.415455439	
"UK, England Local Governments [2001 census]: Wolverhampton"	826100063																																								1.888117706	2.045287372	2.479325456	
"UK, England Local Governments [2001 census]: Bradford"	826100064																																								2.220502666	2.40534054	2.915786853	
"UK, England Local Governments [2001 census]: Calderdale"	826100065																																								1.963117204	2.126529937	2.577808809	
"UK, England Local Governments [2001 census]: Kirklees"	826100066																																								1.944184538	2.106021288	2.552947943	
"UK, England Local Governments [2001 census]: Leeds"	826100067																																								1.734214277	1.878572798	2.277231758	
"UK, England Local Governments [2001 census]: Wakefield"	826100068																																								1.824346552	1.976207814	2.395586266	
"UK, England Local Governments [2001 census]: Hartlepool"	826100069																																								1.829333337	1.981609706	2.402134514	
"UK, England Local Governments [2001 census]: Middlesbrough"	826100070																																								2.012670992	2.180208654	2.642878888	
"UK, England Local Governments [2001 census]: Redcar and Cleveland"	826100071																																								1.880148719	2.036655034	2.468861217	
"UK, England Local Governments [2001 census]: Stockton-on-Tees"	826100072																																								1.936743745	2.097961113	2.543177288	
"UK, England Local Governments [2001 census]: Darlington"	826100073																																								1.905468844	2.064082844	2.502109585	
"UK, England Local Governments [2001 census]: Halton"	826100074																																								1.980194346	2.145028605	2.600233149	
"UK, England Local Governments [2001 census]: Warrington"	826100075																																								1.853423405	2.007705066	2.433767668	
"UK, England Local Governments [2001 census]: Blackburn with Darwe"	826100076																																								2.311300913	2.503696964	3.035015862	
"UK, England Local Governments [2001 census]: Blackpool"	826100077																																								1.591341323	1.723806891	2.089622399	
"UK, England Local Governments [2001 census]: Kingston upon Hull"	826100078																																								1.833966656	1.98662871	2.408218619	
"UK, England Local Governments [2001 census]: East Riding of Yorks"	826100079																																								1.660730801	1.79897245	2.180739123	
"UK, England Local Governments [2001 census]: North East Lincolnsh"	826100080																																								1.899711587	2.057846344	2.494549614	
"UK, England Local Governments [2001 census]: North Lincolnshire"	826100081																																								1.816730911	1.967958236	2.385586014	
"UK, England Local Governments [2001 census]: York"	826100082																																								1.55585962	1.685371639	2.043030658	
"UK, England Local Governments [2001 census]: Derby"	826100083																																								2.023845006	2.19231281	2.657551712	
"UK, England Local Governments [2001 census]: Leicester"	826100084																																								2.019135178	2.187210929	2.651367141	
"UK, England Local Governments [2001 census]: Rutland"	826100085																																								1.938441106	2.099799765	2.545406127	
"UK, England Local Governments [2001 census]: Nottingham"	826100086																																								1.723519911	1.866988217	2.26318877	
"UK, England Local Governments [2001 census]: Herefordshire Coun"	826100087																																								1.781142757	1.929407672	2.338854491	
"UK, England Local Governments [2001 census]: Telford and Wrekin"	826100088																																								1.962076807	2.125402935	2.576442642	
"UK, England Local Governments [2001 census]: Stoke-on-Trent"	826100089																																								1.82738945	1.979504007	2.399581957	
"UK, England Local Governments [2001 census]: Bath and North East"	826100090																																								1.543462854	1.671942949	2.026752216	
"UK, England Local Governments [2001 census]: Bristol City of"	826100091																																								1.677980086	1.817657591	2.203389507	
"UK, England Local Governments [2001 census]: North Somerset"	826100092																																								1.717735214	1.860721993	2.255592767	
"UK, England Local Governments [2001 census]: South Gloucestershir"	826100093																																								1.721942281	1.865279262	2.261117151	
"UK, England Local Governments [2001 census]: Plymouth"	826100094																																								1.813781258	1.96476305	2.381712766	
"UK, England Local Governments [2001 census]: Torbay"	826100095																																								1.693256796	1.834205956	2.223449663	
"UK, England Local Governments [2001 census]: Bournemouth"	826100096																																								1.420192395	1.538411277	1.864883288	
"UK, England Local Governments [2001 census]: Poole"	826100097																																								1.71827256	1.861304069	2.256298368	
"UK, England Local Governments [2001 census]: Swindon"	826100098																																								1.777126564	1.925057165	2.333580747	
"UK, England Local Governments [2001 census]: Peterborough"	826100099																																								2.085733401	2.259352885	2.738818612	
"UK, England Local Governments [2001 census]: Luton"	826100100																																								2.197881299	2.380836137	2.886082279	
"UK, England Local Governments [2001 census]: Southend-on-Sea"	826100101																																								1.835266733	1.988037007	2.409925777	
"UK, England Local Governments [2001 census]: Thurrock"	826100102																																								1.857300596	2.011905001	2.438858886	
"UK, England Local Governments [2001 census]: Medway"	826100103																																								2.021960328	2.190271248	2.655076902	
"UK, England Local Governments [2001 census]: Bracknell Forest"	826100104																																								1.9366166	2.097823384	2.543010331	
"UK, England Local Governments [2001 census]: West Berkshire"	826100105																																								1.813062029	1.963983951	2.380768332	
"UK, England Local Governments [2001 census]: Reading"	826100106																																								1.825643626	1.977612858	2.39728948	
"UK, England Local Governments [2001 census]: Slough"	826100107																																								2.07555698	2.248329364	2.725455748	
"UK, England Local Governments [2001 census]: Windsor and Maidenhe"	826100108																																								1.746886246	1.8922996	2.293871576	
"UK, England Local Governments [2001 census]: Wokingham"	826100109																																								1.684098368	1.824285167	2.211423545	
"UK, England Local Governments [2001 census]: Milton Keynes"	826100110																																								2.122102436	2.298749331	2.786575525	
"UK, England Local Governments [2001 census]: Brighton and Hove"	826100111																																								1.46891023	1.591184455	1.92885566	
"UK, England Local Governments [2001 census]: Portsmouth"	826100112																																								1.711634201	1.854113123	2.247581404	
"UK, England Local Governments [2001 census]: Southampton"	826100113																																								1.736127667	1.880645461	2.279744269	
"UK, England Local Governments [2001 census]: Isle of Wight"	826100114																																								1.710744296	1.853149141	2.246412852	
"UK, England Local Governments [2001 census]: Mid Bedfordshire"	826100115																																								2.038721788	2.208427957	2.677086714	
"UK, England Local Governments [2001 census]: Bedford"	826100116																																								1.963808952	2.127279268	2.578717158	
"UK, England Local Governments [2001 census]: South Bedfordshire"	826100117																																								1.955272471	2.118032197	2.567507731	
"UK, England Local Governments [2001 census]: Aylesbury Vale"	826100118																																								1.80495019	1.955196871	2.370116512	
"UK, England Local Governments [2001 census]: Chiltern"	826100119																																								1.757632441	1.903940323	2.30798262	
"UK, England Local Governments [2001 census]: South Bucks"	826100120																																								1.549666519	1.678663015	2.034898372	
"UK, England Local Governments [2001 census]: Wycombe"	826100121																																								1.93782325	2.099130477	2.544594808	
"UK, England Local Governments [2001 census]: Cambridge"	826100122																																								1.337420482	1.448749309	1.756193819	
"UK, England Local Governments [2001 census]: East Cambridgeshire"	826100123																																								1.804648756	1.954870345	2.369720693	
"UK, England Local Governments [2001 census]: Fenland"	826100124																																								1.907537164	2.066323334	2.504825537	
"UK, England Local Governments [2001 census]: Huntingdonshire"	826100125																																								1.926134593	2.086468839	2.529246196	
"UK, England Local Governments [2001 census]: South Cambridgeshire"	826100126																																								1.932505981	2.093370591	2.537612595	
"UK, England Local Governments [2001 census]: Chester"	826100127																																								1.611412844	1.745549194	2.115978718	
"UK, England Local Governments [2001 census]: Congleton"	826100128																																								1.780096652	1.928274488	2.33748083	
"UK, England Local Governments [2001 census]: Crewe and Nantwich"	826100129																																								1.826882409	1.97895476	2.398916151	
"UK, England Local Governments [2001 census]: Ellesmere Port & Nes"	826100130																																								1.931433309	2.092208629	2.536204048	
"UK, England Local Governments [2001 census]: Macclesfield"	826100131																																								1.695422265	1.836551682	2.226293184	
"UK, England Local Governments [2001 census]: Vale Royal"	826100132																																								1.912902255	2.072135023	2.511870547	
"UK, England Local Governments [2001 census]: Caradon"	826100133																																								1.838862574	1.991932171	2.414647547	
"UK, England Local Governments [2001 census]: Carrick"	826100134																																								1.749732019	1.895382259	2.297608418	
"UK, England Local Governments [2001 census]: Kerrier"	826100135																																								1.82649498	1.97853508	2.39840741	
"UK, England Local Governments [2001 census]: North Cornwall"	826100136																																								1.860737282	2.015627762	2.443371668	
"UK, England Local Governments [2001 census]: Penwith and Isles of Scilly"	826100137																																								1.931953449	2.092772065	2.536887053	
"UK, England Local Governments [2001 census]: Restormel"	826100138																																								1.822088948	1.973762284	2.392621761	
"UK, England Local Governments [2001 census]: Allerdale"	826100139																																								1.822978039	1.974725384	2.393789244	
"UK, England Local Governments [2001 census]: Barrow-in-Furness"	826100140																																								1.724685072	1.868250367	2.264718765	
"UK, England Local Governments [2001 census]: Carlisle"	826100141																																								1.791930943	1.941093882	2.353020676	
"UK, England Local Governments [2001 census]: Copeland"	826100142																																								1.949080867	2.111325195	2.559377412	
"UK, England Local Governments [2001 census]: Eden"	826100143																																								1.776039365	1.923879466	2.332153124	
"UK, England Local Governments [2001 census]: South Lakeland"	826100144																																								1.589449401	1.721757483	2.087138078	
"UK, England Local Governments [2001 census]: Amber Valley"	826100145																																								1.818378047	1.969742482	2.387748901	
"UK, England Local Governments [2001 census]: Bolsover"	826100146																																								1.898999568	2.057075055	2.493614647	
"UK, England Local Governments [2001 census]: Chesterfield"	826100147																																								1.673516009	1.812821918	2.197527637	
"UK, England Local Governments [2001 census]: Derbyshire Dales"	826100148																																								1.596586384	1.729488558	2.096509794	
"UK, England Local Governments [2001 census]: Erewash"	826100149																																								1.916280775	2.075794776	2.51630695	
"UK, England Local Governments [2001 census]: High Peak"	826100150																																								1.718327142	1.861363194	2.25637004	
"UK, England Local Governments [2001 census]: North East Derbyshir"	826100151																																								1.791104234	1.940198357	2.351935107	
"UK, England Local Governments [2001 census]: South Derbyshire"	826100152																																								1.643462651	1.780266874	2.158063966	
"UK, England Local Governments [2001 census]: East Devon"	826100153																																								1.678998598	1.818760885	2.204726935	
"UK, England Local Governments [2001 census]: Exeter"	826100154																																								1.454238823	1.575291779	1.909590339	
"UK, England Local Governments [2001 census]: Mid Devon"	826100155																																								2.036382177	2.205893593	2.674014524	
"UK, England Local Governments [2001 census]: North Devon"	826100156																																								1.695859897	1.837025743	2.226867848	
"UK, England Local Governments [2001 census]: South Hams"	826100157																																								1.751122429	1.896888409	2.299434193	
"UK, England Local Governments [2001 census]: Teignbridge"	826100158																																								1.834849753	1.987585317	2.409378231	
"UK, England Local Governments [2001 census]: Torridge"	826100159																																								1.892387206	2.049912272	2.484931822	
"UK, England Local Governments [2001 census]: West Devon"	826100160																																								1.750873809	1.896619093	2.299107725	
"UK, England Local Governments [2001 census]: Christchurch"	826100161																																								1.880316019	2.036836261	2.469080902	
"UK, England Local Governments [2001 census]: East Dorset"	826100162																																								1.735864257	1.880360124	2.279398379	
"UK, England Local Governments [2001 census]: North Dorset"	826100163																																								1.789254528	1.938194679	2.349506222	
"UK, England Local Governments [2001 census]: Purbeck"	826100164																																								1.716250499	1.859113688	2.253643158	
"UK, England Local Governments [2001 census]: West Dorset"	826100165																																								1.659681007	1.797835269	2.179360616	
"UK, England Local Governments [2001 census]: Weymouth and Portlan"	826100166																																								1.895311839	2.053080355	2.488772217	
"UK, England Local Governments [2001 census]: Chester-le-Street"	826100167																																								1.69150259	1.832305728	2.22114618	
"UK, England Local Governments [2001 census]: Derwentside"	826100168																																								1.693429375	1.834392901	2.22367628	
"UK, England Local Governments [2001 census]: Durham"	826100169																																								1.645711556	1.782702981	2.161017048	
"UK, England Local Governments [2001 census]: Easington"	826100170																																								1.881617739	2.038246338	2.470790217	
"UK, England Local Governments [2001 census]: Sedgefield"	826100171																																								1.814767396	1.965831275	2.383007683	
"UK, England Local Governments [2001 census]: Teesdale"	826100172																																								1.714883128	1.857632496	2.251847636	
"UK, England Local Governments [2001 census]: Wear Valley"	826100173																																								1.751730755	1.897547373	2.300232998	
"UK, England Local Governments [2001 census]: Eastbourne"	826100174																																								1.59432927	1.727043559	2.093545933	
"UK, England Local Governments [2001 census]: Hastings"	826100175																																								1.883520326	2.040307299	2.473288543	
"UK, England Local Governments [2001 census]: Lewes"	826100176																																								1.726026474	1.869703429	2.266480187	
"UK, England Local Governments [2001 census]: Rother"	826100177																																								1.695738394	1.836894126	2.226708299	
"UK, England Local Governments [2001 census]: Wealden"	826100178																																								1.786875531	1.935617651	2.346382313	
"UK, England Local Governments [2001 census]: Basildon"	826100179																																								1.867017765	2.022431041	2.451618697	
"UK, England Local Governments [2001 census]: Braintree"	826100180																																								1.935479467	2.096591595	2.541517139	
"UK, England Local Governments [2001 census]: Brentwood"	826100181																																								1.639994002	1.77650949	2.153509213	
"UK, England Local Governments [2001 census]: Castle Point"	826100182																																								1.888219498	2.045397637	2.47945912	
"UK, England Local Governments [2001 census]: Chelmsford"	826100183																																								1.769657605	1.91696648	2.323773107	
"UK, England Local Governments [2001 census]: Colchester"	826100184																																								1.842465564	1.995835078	2.419378706	
"UK, England Local Governments [2001 census]: Epping Forest"	826100185																																								1.710856882	1.853271099	2.246560691	
"UK, England Local Governments [2001 census]: Harlow"	826100186																																								1.779904478	1.928066318	2.337228483	
"UK, England Local Governments [2001 census]: Maldon"	826100187																																								2.017449756	2.18538521	2.649153979	
"UK, England Local Governments [2001 census]: Rochford"	826100188																																								1.783041643	1.931464624	2.341347957	
"UK, England Local Governments [2001 census]: Tendring"	826100189																																								1.822888592	1.974628492	2.39367179	
"UK, England Local Governments [2001 census]: Uttlesford"	826100190																																								1.941243504	2.102835438	2.549086012	
"UK, England Local Governments [2001 census]: Cheltenham"	826100191																																								1.342790624	1.45456647	1.763245461	
"UK, England Local Governments [2001 census]: Cotswold"	826100192																																								1.576227893	1.707435397	2.069776649	
"UK, England Local Governments [2001 census]: Forest of Dean"	826100193																																								1.768968327	1.916219825	2.322868002	
"UK, England Local Governments [2001 census]: Gloucester"	826100194																																								1.551261999	1.680391305	2.03699343	
"UK, England Local Governments [2001 census]: Stroud"	826100195																																								2.046842404	2.217224545	2.687750059	
"UK, England Local Governments [2001 census]: Tewkesbury"	826100196																																								2.498847004	2.706854666	3.281286419	
"UK, England Local Governments [2001 census]: Basingstoke and Dean"	826100197																																								1.781452166	1.929742836	2.339260782	
"UK, England Local Governments [2001 census]: East Hampshire"	826100198																																								1.979058616	2.143798335	2.598741799	
"UK, England Local Governments [2001 census]: Eastleigh"	826100199																																								1.997853094	2.164157293	2.623421207	
"UK, England Local Governments [2001 census]: Fareham"	826100200																																								1.672543243	1.811768177	2.196250279	
"UK, England Local Governments [2001 census]: Gosport"	826100201																																								2.035255341	2.204672958	2.672534852	
"UK, England Local Governments [2001 census]: Hart"	826100202																																								2.127619555	2.304725703	2.793820165	
"UK, England Local Governments [2001 census]: Havant"	826100203																																								1.890256722	2.047604443	2.482134241	
"UK, England Local Governments [2001 census]: New Forest"	826100204																																								1.813582003	1.964547208	2.38145112	
"UK, England Local Governments [2001 census]: Rushmoor"	826100205																																								1.868067384	2.023568032	2.452996973	
"UK, England Local Governments [2001 census]: Test Valley"	826100206																																								1.749700329	1.895347931	2.297566805	
"UK, England Local Governments [2001 census]: Winchester"	826100207																																								1.563695835	1.693860152	2.05332055	
"UK, England Local Governments [2001 census]: Broxbourne"	826100208																																								1.712223714	1.854751708	2.248355505	
"UK, England Local Governments [2001 census]: Dacorum"	826100209																																								1.76302585	1.909782687	2.315064815	
"UK, England Local Governments [2001 census]: East Hertfordshire"	826100210																																								1.796837418	1.94640878	2.359463468	
"UK, England Local Governments [2001 census]: Hertsmere"	826100211																																								1.6845429	1.824766703	2.21200727	
"UK, England Local Governments [2001 census]: North Hertfordshire"	826100212																																								1.826843008	1.978912079	2.398864414	
"UK, England Local Governments [2001 census]: St Albans"	826100213																																								1.70118416	1.842793205	2.233859244	
"UK, England Local Governments [2001 census]: Stevenage"	826100214																																								1.909566024	2.068521078	2.507489674	
"UK, England Local Governments [2001 census]: Three Rivers"	826100215																																								1.548188509	1.677061974	2.032957569	
"UK, England Local Governments [2001 census]: Welwyn Hatfield"	826100217																																								1.612098767	1.746292215	2.116879417	
"UK, England Local Governments [2001 census]: Ashford"	826100218																																								1.76060998	1.907165717	2.311892487	
"UK, England Local Governments [2001 census]: Canterbury"	826100219																																								1.608221739	1.742092457	2.111788414	
"UK, England Local Governments [2001 census]: Dartford"	826100220																																								1.696075913	1.837259741	2.227151503	
"UK, England Local Governments [2001 census]: Dover"	826100221																																								1.845848102	1.999499185	2.423820386	
"UK, England Local Governments [2001 census]: Gravesham"	826100222																																								1.964778725	2.128329765	2.579990585	
"UK, England Local Governments [2001 census]: Maidstone"	826100223																																								1.812861965	1.963767233	2.380505623	
"UK, England Local Governments [2001 census]: Sevenoaks"	826100224																																								1.815264627	1.966369897	2.383660607	
"UK, England Local Governments [2001 census]: Shepway"	826100225																																								1.787787971	1.936606044	2.347580456	
"UK, England Local Governments [2001 census]: Swale"	826100226																																								1.999584768	2.166033115	2.625695104	
"UK, England Local Governments [2001 census]: Thanet"	826100227																																								1.844508171	1.998047715	2.422060894	
"UK, England Local Governments [2001 census]: Tonbridge and Mallin"	826100228																																								1.815279224	1.966385709	2.383679775	
"UK, England Local Governments [2001 census]: Tunbridge Wells"	826100229																																								1.681098814	1.821035926	2.207484771	
"UK, England Local Governments [2001 census]: Burnley"	826100230																																								2.019408413	2.187506908	2.651725931	
"UK, England Local Governments [2001 census]: Chorley"	826100231																																								1.813656908	1.964628349	2.381549479	
"UK, England Local Governments [2001 census]: Fylde"	826100232																																								1.669812468	1.808810088	2.192664443	
"UK, England Local Governments [2001 census]: Hyndburn"	826100233																																								2.11224393	2.288070188	2.773630121	
"UK, England Local Governments [2001 census]: Lancaster"	826100234																																								1.687004153	1.827432834	2.215239191	
"UK, England Local Governments [2001 census]: Pendle"	826100235																																								2.198409527	2.381408336	2.886775907	
"UK, England Local Governments [2001 census]: Preston"	826100236																																								2.021136343	2.189378673	2.653994911	
"UK, England Local Governments [2001 census]: Ribble Valley"	826100237																																								1.632877008	1.768800066	2.144163744	
"UK, England Local Governments [2001 census]: Rossendale"	826100238																																								2.126421328	2.303427734	2.792246749	
"UK, England Local Governments [2001 census]: South Ribble"	826100239																																								1.775174915	1.922943058	2.331017998	
"UK, England Local Governments [2001 census]: West Lancashire"	826100240																																								1.882821573	2.039550381	2.472370996	
"UK, England Local Governments [2001 census]: Wyre"	826100241																																								1.802476133	1.952516869	2.366867777	
"UK, England Local Governments [2001 census]: Blaby"	826100242																																								1.716712356	1.859613991	2.254249632	
"UK, England Local Governments [2001 census]: Charnwood"	826100243																																								1.753364945	1.899317594	2.302378885	
"UK, England Local Governments [2001 census]: Harborough"	826100244																																								1.653408616	1.791040756	2.171124214	
"UK, England Local Governments [2001 census]: Hinckley and Boswort"	826100245																																								1.800265626	1.950122357	2.363965116	
"UK, England Local Governments [2001 census]: Melton"	826100246																																								1.862958056	2.018033396	2.446287811	
"UK, England Local Governments [2001 census]: North West Leicester"	826100247																																								1.752455027	1.898331934	2.301184054	
"UK, England Local Governments [2001 census]: Oadby and Wigston"	826100248																																								1.518387922	1.644780742	1.993825816	
"UK, England Local Governments [2001 census]: Boston"	826100249																																								1.686511542	1.826899217	2.214592333	
"UK, England Local Governments [2001 census]: East Lindsey"	826100250																																								1.757281389	1.90356005	2.307521648	
"UK, England Local Governments [2001 census]: Lincoln"	826100251																																								1.785924591	1.934587553	2.345133614	
"UK, England Local Governments [2001 census]: North Kesteven"	826100252																																								1.795726618	1.945205515	2.358004853	
"UK, England Local Governments [2001 census]: South Holland"	826100253																																								1.694069632	1.835086454	2.224517014	
"UK, England Local Governments [2001 census]: South Kesteven"	826100254																																								1.894353133	2.052041845	2.48751332	
"UK, England Local Governments [2001 census]: West Lindsey"	826100255																																								1.744820504	1.890061902	2.291159008	
"UK, England Local Governments [2001 census]: Breckland"	826100256																																								1.929639494	2.090265494	2.533848553	
"UK, England Local Governments [2001 census]: Broadland"	826100257																																								1.676552624	1.816111304	2.201515077	
"UK, England Local Governments [2001 census]: Great Yarmouth"	826100258																																								1.848974968	2.002886335	2.427926336	
"UK, England Local Governments [2001 census]: King's Lynn and West"	826100259																																								1.725714822	1.869365835	2.266070951	
"UK, England Local Governments [2001 census]: North Norfolk"	826100260																																								1.756065588	1.902243043	2.305925154	
"UK, England Local Governments [2001 census]: Norwich"	826100261																																								1.616007583	1.750526406	2.122012163	
"UK, England Local Governments [2001 census]: South Norfolk"	826100262																																								1.713386506	1.856011293	2.249882392	
"UK, England Local Governments [2001 census]: Corby"	826100263																																								1.901301694	2.059568814	2.496637616	
"UK, England Local Governments [2001 census]: Daventry"	826100264																																								1.882649463	2.039363945	2.472144995	
"UK, England Local Governments [2001 census]: East Northamptonshir"	826100265																																								1.736417311	1.880959215	2.280124605	
"UK, England Local Governments [2001 census]: Kettering"	826100266																																								1.78195405	1.930286498	2.339919816	
"UK, England Local Governments [2001 census]: Northampton"	826100267																																								1.784014919	1.932518917	2.342625985	
"UK, England Local Governments [2001 census]: South Northamptonshi"	826100268																																								1.943870251	2.10568084	2.552535247	
"UK, England Local Governments [2001 census]: Wellingborough"	826100269																																								1.978820262	2.14354014	2.598428811	
"UK, England Local Governments [2001 census]: Alnwick"	826100270																																								2.024374365	2.192886233	2.658246823	
"UK, England Local Governments [2001 census]: Berwick-upon-Tweed"	826100271																																								1.764932494	1.911848043	2.317568468	
"UK, England Local Governments [2001 census]: Blyth Valley"	826100272																																								1.841474512	1.99476153	2.418077336	
"UK, England Local Governments [2001 census]: Castle Morpeth"	826100273																																								1.595608125	1.728428868	2.095225223	
"UK, England Local Governments [2001 census]: Tynedale"	826100274																																								1.837669946	1.990640267	2.413081484	
"UK, England Local Governments [2001 census]: Wansbeck"	826100275																																								1.770941044	1.918356754	2.325458416	
"UK, England Local Governments [2001 census]: Craven"	826100276																																								1.833992515	1.986656721	2.408252574	
"UK, England Local Governments [2001 census]: Hambleton"	826100277																																								1.741490626	1.886454841	2.286786478	
"UK, England Local Governments [2001 census]: Harrogate"	826100278																																								1.606393045	1.74011154	2.109387118	
"UK, England Local Governments [2001 census]: Richmondshire"	826100279																																								1.908967853	2.067873115	2.506704204	
"UK, England Local Governments [2001 census]: Ryedale"	826100280																																								1.883491759	2.040276354	2.473251031	
"UK, England Local Governments [2001 census]: Scarborough"	826100281																																								1.722818775	1.866228718	2.262268094	
"UK, England Local Governments [2001 census]: Selby"	826100282																																								1.65510712	1.792880646	2.173354554	
"UK, England Local Governments [2001 census]: Ashfield"	826100283																																								1.726852388	1.870598094	2.267564712	
"UK, England Local Governments [2001 census]: Bassetlaw"	826100284																																								1.743753231	1.888905787	2.28975755	
"UK, England Local Governments [2001 census]: Broxtowe"	826100285																																								1.614869781	1.749293892	2.120518092	
"UK, England Local Governments [2001 census]: Gedling"	826100286																																								1.574307679	1.705355342	2.067255178	
"UK, England Local Governments [2001 census]: Mansfield"	826100287																																								1.938128483	2.099461119	2.544995616	
"UK, England Local Governments [2001 census]: Newark and Sherwood"	826100288																																								1.933879123	2.094858036	2.539415695	
"UK, England Local Governments [2001 census]: Rushcliffe"	826100289																																								1.635475693	1.771615069	2.14757613	
"UK, England Local Governments [2001 census]: Cherwell"	826100290																																								1.87673246	2.032954401	2.464375259	
"UK, England Local Governments [2001 census]: Oxford"	826100291																																								1.177604249	1.27562974	1.546335899	
"UK, England Local Governments [2001 census]: South Oxfordshire"	826100292																																								2.040067604	2.209885801	2.678853932	
"UK, England Local Governments [2001 census]: Vale of White Horse"	826100293																																								1.833116225	1.985707488	2.407101901	
"UK, England Local Governments [2001 census]: West Oxfordshire"	826100294																																								1.935241559	2.096333883	2.541204738	
"UK, England Local Governments [2001 census]: Bridgnorth"	826100295																																								1.633652147	1.769639729	2.145181595	
"UK, England Local Governments [2001 census]: North Shropshire"	826100296																																								1.866444005	2.02180952	2.450865281	
"UK, England Local Governments [2001 census]: Oswestry"	826100297																																								1.567699974	1.698197601	2.058578466	
"UK, England Local Governments [2001 census]: Shrewsbury and Atcha"	826100298																																								1.744909152	1.890157929	2.291275413	
"UK, England Local Governments [2001 census]: South Shropshire"	826100299																																								1.627575097	1.763056817	2.137201698	
"UK, England Local Governments [2001 census]: Mendip"	826100300																																								1.804039023	1.954209857	2.368920041	
"UK, England Local Governments [2001 census]: Sedgemoor"	826100301																																								1.782839111	1.931245234	2.341082008	
"UK, England Local Governments [2001 census]: South Somerset"	826100302																																								1.758815227	1.905221566	2.309535761	
"UK, England Local Governments [2001 census]: Taunton Deane"	826100303																																								1.723530202	1.866999364	2.263202283	
"UK, England Local Governments [2001 census]: West Somerset"	826100304																																								1.783367775	1.931817904	2.341776207	
"UK, England Local Governments [2001 census]: Cannock Chase"	826100305																																								1.894772112	2.0524957	2.48806349	
"UK, England Local Governments [2001 census]: East Staffordshire"	826100306																																								1.757436475	1.903728045	2.307725294	
"UK, England Local Governments [2001 census]: Lichfield"	826100307																																								1.800280844	1.950138841	2.363985099	
"UK, England Local Governments [2001 census]: Newcastle-under-Lyme"	826100308																																								1.603707409	1.737202347	2.105860555	
"UK, England Local Governments [2001 census]: South Staffordshire"	826100309																																								1.754607608	1.900663699	2.304010652	
"UK, England Local Governments [2001 census]: Stafford"	826100310																																								1.660430009	1.79864662	2.180344147	
"UK, England Local Governments [2001 census]: Staffordshire Moorla"	826100311																																								1.802247991	1.952269736	2.3665682	
"UK, England Local Governments [2001 census]: Tamworth"	826100312																																								2.139472164	2.317564941	2.809384066	
"UK, England Local Governments [2001 census]: Babergh"	826100313																																								1.892194306	2.049703313	2.48467852	
"UK, England Local Governments [2001 census]: Forest Heath"	826100314																																								1.957518402	2.120465083	2.570456909	
"UK, England Local Governments [2001 census]: Ipswich"	826100315																																								2.014390592	2.182071396	2.645136929	
